Value,IdRegione,DsRegione,IdGruppoDiProfessioni,DsGruppoDiProfessioni
 10.0,1,PIEMONTE - VALLE D'AOSTA,6532,Tessitori e maglieristi a mano e su telai manuali
 30.0,1,PIEMONTE - VALLE D'AOSTA,6533,"Sarti e tagliatori artigianali, modellisti e cappellai"
 10.0,1,PIEMONTE - VALLE D'AOSTA,6534,"Pellicciai, modellatori di pellicceria e professioni assimilate"
 10.0,1,PIEMONTE - VALLE D'AOSTA,6535,"Biancheristi, ricamatori a mano e professioni assimilate"
 10.0,1,PIEMONTE - VALLE D'AOSTA,6536,Tappezzieri e materassai
 60.0,1,PIEMONTE - VALLE D'AOSTA,6537,Artigiani e addetti alle tintolavanderie
 0.0,1,PIEMONTE - VALLE D'AOSTA,6541,Conciatori di pelli e di pellicce
 0.0,1,PIEMONTE - VALLE D'AOSTA,6542,Artigiani e operai specializzati delle calzature e assimilati
 0.0,1,PIEMONTE - VALLE D'AOSTA,6543,"Valigiai, borsettieri e professioni assimilate"
 0.0,1,PIEMONTE - VALLE D'AOSTA,6551,Macchinisti e attrezzisti di scena
 10.0,1,PIEMONTE - VALLE D'AOSTA,7111,Conduttori di macchinari in miniere e cave
 0.0,1,PIEMONTE - VALLE D'AOSTA,7112,Conduttori impianti per il primo trattamento di minerali e di pietre
 0.0,1,PIEMONTE - VALLE D'AOSTA,7113,"Trivellatori e sondatori pozzi petrol., gas natur., e profess. assim."
 30.0,1,PIEMONTE - VALLE D'AOSTA,7121,"Fonditori, operatori di altoforno, di convertitori, di forni raffinaz."
 40.0,1,PIEMONTE - VALLE D'AOSTA,7122,"Operatori forni di seconda fusione, colat. metalli, leghe e laminatoi"
 10.0,1,PIEMONTE - VALLE D'AOSTA,7123,Operatori di impianti per il trattamento termico dei metalli
 20.0,1,PIEMONTE - VALLE D'AOSTA,7124,Trafilatori ed estrusori di metalli
 10.0,1,PIEMONTE - VALLE D'AOSTA,7125,Operatori impianti produzione e raffinazione metalli non ferrosi
 0.0,1,PIEMONTE - VALLE D'AOSTA,7131,"Conduttori impianti produzione vetro, ceramica e laterizi"
 20.0,1,PIEMONTE - VALLE D'AOSTA,7132,Conduttori di forni e di altri impianti per la lavorazione del vetro
 0.0,1,PIEMONTE - VALLE D'AOSTA,7133,Conduttori impianti formatura articoli in ceramica e terracotta
 0.0,1,PIEMONTE - VALLE D'AOSTA,7134,"Conduttori forni e altri impianti produz. laterizi, tegole e assim."
 10.0,1,PIEMONTE - VALLE D'AOSTA,7141,Conduttori impianti fabbricazione in serie di pannelli in legno
 0.0,1,PIEMONTE - VALLE D'AOSTA,7142,Operatori impianti preparaz. pasta legno e altri mater. per cartiera
 10.0,1,PIEMONTE - VALLE D'AOSTA,7143,Operatori di impianti per la fabbricazione della carta
 0.0,1,PIEMONTE - VALLE D'AOSTA,7151,Conduttori di impianti per la raffinazione dei prodotti petroliferi
 40.0,1,PIEMONTE - VALLE D'AOSTA,7152,Operatori macchinari e impianti per la chimica di base e fine
 30.0,1,PIEMONTE - VALLE D'AOSTA,7153,Operatori macchinari fabbricazione prodotti derivati dalla chimica
 0.0,1,PIEMONTE - VALLE D'AOSTA,7161,Conduttori caldaie a vapore e di motori termici in impianti industr.
 10.0,1,PIEMONTE - VALLE D'AOSTA,7162,Operatori impianti riciclaggio rifiuti e trattam. e distribuz. acque
 420.0,1,PIEMONTE - VALLE D'AOSTA,7171,Operatori di catene di montaggio automatizzate
 0.0,1,PIEMONTE - VALLE D'AOSTA,7181,Conduttori di mulini e impastatrici
 0.0,1,PIEMONTE - VALLE D'AOSTA,7182,Conduttori forni e analoghi impianti trattamento termico minerali
 240.0,1,PIEMONTE - VALLE D'AOSTA,7211,Operai macchine utensili automatiche e semiautomatiche industriali
 0.0,1,PIEMONTE - VALLE D'AOSTA,7212,Operai a macchinari produzione manufatti in cemento e assimilati
 0.0,1,PIEMONTE - VALLE D'AOSTA,7213,Conduttori macch. produzione abrasivi e manufatti abrasivi minerali
 90.0,1,PIEMONTE - VALLE D'AOSTA,7221,"Finitori, operai rivestimenti metallici, galvanoplastica e assimilati"
 40.0,1,PIEMONTE - VALLE D'AOSTA,7231,Conduttori macchinari confezione e vulcanizzazione dei pneumatici
 120.0,1,PIEMONTE - VALLE D'AOSTA,7232,Conduttori macchinari fabbricazione di altri articoli in gomma
 120.0,1,PIEMONTE - VALLE D'AOSTA,7233,Conduttori macchinari fabbricazione articoli in plastica e assimilati
 20.0,1,PIEMONTE - VALLE D'AOSTA,7241,Operai macchinari produz. in serie di mobili e articoli in legno
 0.0,1,PIEMONTE - VALLE D'AOSTA,7251,Conduttori di macchinari per tipografia e stampa su carta e cartone
 10.0,1,PIEMONTE - VALLE D'AOSTA,7252,Conduttori macchinari fabbricazione prodotti in carta e cartone
 0.0,1,PIEMONTE - VALLE D'AOSTA,7253,Conduttori di macchinari per rilegatura di libri e assimilati
 60.0,1,PIEMONTE - VALLE D'AOSTA,7261,Operai addetti a macchinari per la filatura e la bobinatura
 30.0,1,PIEMONTE - VALLE D'AOSTA,7262,Operai addetti a telai meccanici per la tessitura e la maglieria
 40.0,1,PIEMONTE - VALLE D'AOSTA,7263,Operai addetti macchinari confezioni abbigliamento in stoffa e assim.
 30.0,1,PIEMONTE - VALLE D'AOSTA,7264,Operai addetti macchinari trattamento filati e tessuti industriali
 0.0,1,PIEMONTE - VALLE D'AOSTA,7265,Operai addetti a macchinari per la stampa dei tessuti
 0.0,1,PIEMONTE - VALLE D'AOSTA,7266,Addetti macchinari preparazione e produz. in serie articoli in pelle
 10.0,1,PIEMONTE - VALLE D'AOSTA,7267,Addetti a macchinari per la produzione in serie di calzature
 200.0,1,PIEMONTE - VALLE D'AOSTA,7271,Assemblatori in serie di parti di macchine
 20.0,1,PIEMONTE - VALLE D'AOSTA,7272,Assemblatori e cablatori di apparecchiature elettriche
 60.0,1,PIEMONTE - VALLE D'AOSTA,7273,Assemblatori e cablatori apparecch. elettroniche e telecomunicazioni
 20.0,1,PIEMONTE - VALLE D'AOSTA,7274,"Assemblatori in serie articoli in metallo, gomma e materie plastiche"
 10.0,1,PIEMONTE - VALLE D'AOSTA,7275,Assemblatori in serie di articoli in legno e in materiali assimilati
 0.0,1,PIEMONTE - VALLE D'AOSTA,7276,"Assemblatori in serie articoli in cartone, tessuto e materie assim."
 40.0,1,PIEMONTE - VALLE D'AOSTA,7279,Altri operai assemblaggio e produz. in serie di articoli industriali
 220.0,1,PIEMONTE - VALLE D'AOSTA,7281,Operai addetti a macchine confezionatrici di prodotti industriali
 0.0,1,PIEMONTE - VALLE D'AOSTA,7313,"Operai refrigeraz., trattamento igienico e prima trasformaz. del latte"
 10.0,1,PIEMONTE - VALLE D'AOSTA,7322,Conduttori apparecchi lavoraz. industriale prodotti lattieroâ€“caseari
 0.0,1,PIEMONTE - VALLE D'AOSTA,7323,Conduttori di macchinari industriali lavorazione cereali e spezie
 0.0,1,PIEMONTE - VALLE D'AOSTA,7324,"Conduttori macch. trattam. e conservaz. frutta, verdure, legumi e riso"
 10.0,1,PIEMONTE - VALLE D'AOSTA,7326,"Conduttori macchinari preparaz. produz. the, caffè, cioccolata"
 0.0,1,PIEMONTE - VALLE D'AOSTA,7327,Conduttori di macchinari per la lavorazione dei prodotti del tabacco
 10.0,1,PIEMONTE - VALLE D'AOSTA,7328,"Vinificatori, birrai, operai macch. produz. liquori e bevande analcol."
 40.0,1,PIEMONTE - VALLE D'AOSTA,7329,Conduttori macchinari produzione pasticceria e prodotti da forno
 20.0,1,PIEMONTE - VALLE D'AOSTA,7411,Conduttori di convogli ferroviari
 40.0,1,PIEMONTE - VALLE D'AOSTA,7412,"Operatori di verifica, circolazione e formazione treni"
 10.0,1,PIEMONTE - VALLE D'AOSTA,7413,Manovratori di impianti a fune
 80.0,1,PIEMONTE - VALLE D'AOSTA,7421,"Autisti di taxi, conduttori di automobili, furgoni e altri veicoli"
 60.0,1,PIEMONTE - VALLE D'AOSTA,7422,"Conduttori di autobus, di tram e di filobus"
 560.0,1,PIEMONTE - VALLE D'AOSTA,7423,Conduttori di mezzi pesanti e camion
 0.0,1,PIEMONTE - VALLE D'AOSTA,7432,"Conduttori macch. raccoglitrici, mietritrici e pressatrici agricole"
 80.0,1,PIEMONTE - VALLE D'AOSTA,7441,Conduttori di macchinari per il movimento terra
 0.0,1,PIEMONTE - VALLE D'AOSTA,7442,Conduttori di macchinari mobili per la perforazione nelle costruzioni
 0.0,1,PIEMONTE - VALLE D'AOSTA,7443,Conduttori di gru e di apparecchi di sollevamento
 60.0,1,PIEMONTE - VALLE D'AOSTA,7444,Conduttori di carrelli elevatori
 0.0,1,PIEMONTE - VALLE D'AOSTA,7451,Marinai di coperta
 0.0,1,PIEMONTE - VALLE D'AOSTA,7453,Conduttori di barche e battelli a motore
 10.0,1,PIEMONTE - VALLE D'AOSTA,8121,Uscieri e professioni assimilate
 10.0,1,PIEMONTE - VALLE D'AOSTA,8122,"Lettori di contatori, collettori di monete e professioni assimilate"
 290.0,1,PIEMONTE - VALLE D'AOSTA,8131,"Facchini, addetti allo spostamento merci e assimilati"
 160.0,1,PIEMONTE - VALLE D'AOSTA,8132,Personale non qualificato addetto all'imballaggio e al magazzino
 60.0,1,PIEMONTE - VALLE D'AOSTA,8133,Addetti alle consegne
 20.0,1,PIEMONTE - VALLE D'AOSTA,8141,Personale non qualif. addetto pulizia servizi alloggio e navi
 110.0,1,PIEMONTE - VALLE D'AOSTA,8142,Personale non qualificato nei servizi di ristorazione
 1730.0,1,PIEMONTE - VALLE D'AOSTA,8143,Personale non qualif. servizi pulizia uffici ed esercizi commerciali
 0.0,1,PIEMONTE - VALLE D'AOSTA,8144,Addetti al lavaggio veicoli
 200.0,1,PIEMONTE - VALLE D'AOSTA,8145,Operatori ecologici e altri raccoglitori e separatori di rifiuti
 50.0,1,PIEMONTE - VALLE D'AOSTA,8151,Bidelli e professioni assimilate
 20.0,1,PIEMONTE - VALLE D'AOSTA,8152,Portantini e professioni assimilate
 60.0,1,PIEMONTE - VALLE D'AOSTA,8161,"Personale non qualif. servizi custodia di edifici, attrezzature e beni"
 0.0,1,PIEMONTE - VALLE D'AOSTA,8211,Personale non qualificato nei servizi ricreativi e culturali
 0.0,1,PIEMONTE - VALLE D'AOSTA,8311,Braccianti agricoli
 0.0,1,PIEMONTE - VALLE D'AOSTA,8312,Personale non qualificato addetto alla manutenzione del verde
 0.0,1,PIEMONTE - VALLE D'AOSTA,8322,Personale non qualificato addetto alla cura degli animali
 0.0,1,PIEMONTE - VALLE D'AOSTA,8411,Manovali e altro personale non qualificato delle miniere e delle cave
 210.0,1,PIEMONTE - VALLE D'AOSTA,8421,Manovali e personale non qualif. edilizia civile e profess. assim.
 0.0,1,PIEMONTE - VALLE D'AOSTA,8422,"Manovali e personale non qualif. costruz., manutenz. opere pubbliche"
 240.0,1,PIEMONTE - VALLE D'AOSTA,8431,Personale non qualificato attività industriali e profess. assimilate
 10.0,3,LOMBARDIA,1222,Direttori e dirigenti industria in senso stretto e nelle P.U.
 0.0,3,LOMBARDIA,1224,Dirigenti generali di aziende nel commercio
 10.0,3,LOMBARDIA,1225,Direttori e dirigenti nei servizi di alloggio e ristorazione
 0.0,3,LOMBARDIA,1227,"Direttori e dirigenti di banche, assicurazioni e agenzie immobiliari"
 30.0,3,LOMBARDIA,1228,Dirigenti generali di aziende di servizi alle imprese e alle persone
 100.0,3,LOMBARDIA,1231,Dirigenti del dipartimento finanza e amministrazione
 30.0,3,LOMBARDIA,1232,Direttori e dirigenti gestione risorse umane e relazioni industriali
 100.0,3,LOMBARDIA,1233,Dirigenti del dipartimento vendite e commercializzazione
 0.0,3,LOMBARDIA,1234,"Direttori e dirigenti in comunicazione, pubblicità e public relations"
 0.0,3,LOMBARDIA,1235,Direttori e dirigenti dipartimento approvvigionamento e distribuzione
 0.0,3,LOMBARDIA,1236,Direttori e dirigenti del dipartimento servizi informatici
 80.0,3,LOMBARDIA,1237,Dirigenti del dipartimento ricerca e sviluppo
 10.0,3,LOMBARDIA,1314,Responsabili di piccole aziende nel commercio
 10.0,3,LOMBARDIA,1315,Responsabili piccole aziende nei servizi di alloggio e ristorazione
 0.0,3,LOMBARDIA,1319,Responsabili piccole aziende in altri settori di attività economica
 0.0,3,LOMBARDIA,2111,Fisici e astronomi
 330.0,3,LOMBARDIA,2112,Chimici e professioni assimilate
 10.0,3,LOMBARDIA,2113,"Matematici, statistici e professioni assimilate"
 1700.0,3,LOMBARDIA,2114,Analisti e progettisti di software
 40.0,3,LOMBARDIA,2115,Progettisti e amministratori di sistemi
 10.0,3,LOMBARDIA,2116,"Geologi, meteorologi, geofisici e professioni assimilate"
 880.0,3,LOMBARDIA,2211,Ingegneri energetici e meccanici
 20.0,3,LOMBARDIA,2212,Ingegneri metallurgico-minerari
 120.0,3,LOMBARDIA,2213,Ingegneri elettrotecnici
 160.0,3,LOMBARDIA,2214,Ingegneri elettronici e in telecomunicazioni
 80.0,3,LOMBARDIA,2215,"Ingegneri chimici, petroliferi e dei materiali"
 150.0,3,LOMBARDIA,2216,Ingegneri civili e professioni assimilate
 470.0,3,LOMBARDIA,2217,Ingegneri industriali e gestionali
 0.0,3,LOMBARDIA,2218,Ingegneri biomedici e bioingegneri
 20.0,3,LOMBARDIA,2221,"Architetti, urbanisti e specialisti recupero-conservazione territorio"
 20.0,3,LOMBARDIA,2311,"Biologi, botanici, zoologi e professioni assimilate"
 10.0,3,LOMBARDIA,2312,"Farmacologi, batteriologi e professioni assimilate"
 20.0,3,LOMBARDIA,2313,Agronomi e forestali
 0.0,3,LOMBARDIA,2314,Veterinari
 110.0,3,LOMBARDIA,2315,Farmacisti
 70.0,3,LOMBARDIA,2411,Medici di medicina generale
 0.0,3,LOMBARDIA,2412,Specialisti in terapie mediche
 0.0,3,LOMBARDIA,2413,Specialisti in terapie chirurgiche
 90.0,3,LOMBARDIA,2414,Laboratoristi e patologi clinici
 0.0,3,LOMBARDIA,2415,Dentisti e odontostomatologi
 0.0,3,LOMBARDIA,2416,Specialisti in diagnostica per immagini e radioterapia
 0.0,3,LOMBARDIA,2417,"Specialisti in igiene, epidemiologia e sanità pubblica"
 0.0,3,LOMBARDIA,2418,Anestesisti e rianimatori
 370.0,3,LOMBARDIA,2512,Specialisti della gestione e del controllo nelle imprese private
 120.0,3,LOMBARDIA,2513,Specialisti gestione e sviluppo del personale e del lavoro
 540.0,3,LOMBARDIA,2514,Specialisti in contabilità e problemi finanziari
 970.0,3,LOMBARDIA,2515,Specialisti nei rapporti con il mercato
 60.0,3,LOMBARDIA,2516,"Specialisti nelle pubbliche relazioni, dell'immagine e simili"
 0.0,3,LOMBARDIA,2521,Procuratori legali e avvocati
 60.0,3,LOMBARDIA,2522,Esperti legali in imprese o enti pubblici
 460.0,3,LOMBARDIA,2531,Specialisti in scienze economiche
 0.0,3,LOMBARDIA,2532,Specialisti in scienze sociologiche e antropologiche
 10.0,3,LOMBARDIA,2533,Specialisti in scienze psicologiche e psicoterapeutiche
 0.0,3,LOMBARDIA,2534,"Specialisti in scienze storiche, artistiche, politiche e filosofiche"
 20.0,3,LOMBARDIA,2541,Scrittori e professioni assimilate
 100.0,3,LOMBARDIA,2542,Giornalisti
 0.0,3,LOMBARDIA,2543,Interpreti e traduttori a livello elevato
 30.0,3,LOMBARDIA,2544,Linguisti e filologi
 20.0,3,LOMBARDIA,2545,"Archivisti, bibliotecari, conservatori di musei e profess.assimilate"
 220.0,3,LOMBARDIA,2551,"Pittori, scultori, disegnatori e restauratori di beni culturali"
 70.0,3,LOMBARDIA,2552,"Registi, direttori artistici, attori, sceneggiatori e scenografi"
 0.0,3,LOMBARDIA,2553,Coreografi e ballerini
 0.0,3,LOMBARDIA,2554,"Compositori, musicisti e cantanti"
 0.0,3,LOMBARDIA,2610,Docenti universitari
 270.0,3,LOMBARDIA,2632,Professori di scuola secondaria superiore
 200.0,3,LOMBARDIA,2633,Professori di scuola secondaria inferiore
 120.0,3,LOMBARDIA,2641,Professori di scuola primaria
 400.0,3,LOMBARDIA,2642,Professori di scuola preâ€“primaria
 550.0,3,LOMBARDIA,2651,Specialisti nella formazione di soggetti diversamente abili
 40.0,3,LOMBARDIA,2653,Docenti ed esperti nella progettazione formativa e curricolare
 0.0,3,LOMBARDIA,2654,Consiglieri dellâ€™orientamento
 70.0,3,LOMBARDIA,2655,Insegnanti di discipline artistiche e letterarie
 90.0,3,LOMBARDIA,3111,Tecnici fisici e geologici
 190.0,3,LOMBARDIA,3112,Tecnici chimici
 10.0,3,LOMBARDIA,3113,Tecnici statistici
 760.0,3,LOMBARDIA,3121,Tecnici programmatori
 700.0,3,LOMBARDIA,3122,Tecnici esperti in applicazioni
 40.0,3,LOMBARDIA,3123,Tecnici web
 0.0,3,LOMBARDIA,3124,Tecnici gestori di basi di dati
 50.0,3,LOMBARDIA,3125,Tecnici gestori di reti e di sistemi telematici
 30.0,3,LOMBARDIA,3126,Tecnici per la trasmissione radio-televisiva e le telecomunicazioni
 390.0,3,LOMBARDIA,3131,Tecnici meccanici
 0.0,3,LOMBARDIA,3132,Tecnici metallurgico-minerari e della ceramica
 70.0,3,LOMBARDIA,3133,Elettrotecnici
 160.0,3,LOMBARDIA,3134,Tecnici elettronici
 0.0,3,LOMBARDIA,3135,Tecnici delle costruzioni civili e professioni assimilate
 30.0,3,LOMBARDIA,3136,Tecnici del risparmio energetico e delle energie rinnovabili
 530.0,3,LOMBARDIA,3137,Disegnatori industriali e professioni assimilate
 120.0,3,LOMBARDIA,3141,Tecnici della conduzione di impianti produttivi in continuo
 70.0,3,LOMBARDIA,3142,Tecnici dell'esercizio di reti idriche ed energetiche
 0.0,3,LOMBARDIA,3151,Tecnici di produzione in miniere e cave
 300.0,3,LOMBARDIA,3152,Tecnici della gestione di cantieri edili
 380.0,3,LOMBARDIA,3153,Tecnici della produzione manifatturiera
 50.0,3,LOMBARDIA,3154,Tecnici della produzione e preparazione alimentare
 0.0,3,LOMBARDIA,3155,Tecnici della produzione di servizi
 0.0,3,LOMBARDIA,3161,Comandanti e ufficiali di bordo
 70.0,3,LOMBARDIA,3162,Comandanti e piloti di aereo
 10.0,3,LOMBARDIA,3163,Tecnici dell'aviazione civile
 30.0,3,LOMBARDIA,3164,Tecnici dell'organizzazione del traffico ferroviario
 0.0,3,LOMBARDIA,3165,Tecnici dell'organizzazione del traffico portuale
 0.0,3,LOMBARDIA,3171,Fotografi e professioni assimilate
 190.0,3,LOMBARDIA,3172,Operatori di apparecchi per la ripresa e la produzione audio-video
 0.0,3,LOMBARDIA,3173,Tecnici di apparati medicali e per la diagnostica medica
 0.0,3,LOMBARDIA,3181,Tecnici della sicurezza di impianti
 370.0,3,LOMBARDIA,3182,Tecnici della sicurezza sul lavoro
 80.0,3,LOMBARDIA,3183,Tecnici del controllo e della bonifica ambientale
 890.0,3,LOMBARDIA,3211,Professioni sanitarie infermieristiche e ostetriche
 650.0,3,LOMBARDIA,3212,Professioni sanitarie riabilitative
 20.0,3,LOMBARDIA,3213,Professioni tecnico sanitarie - area tecnico diagnostica
 390.0,3,LOMBARDIA,3214,Professioni tecnico sanitarie - area tecnico assistenziale
 20.0,3,LOMBARDIA,3215,Professioni tecniche della prevenzione
 50.0,3,LOMBARDIA,3216,Altre professioni tecniche della salute
 20.0,3,LOMBARDIA,3221,Tecnici agronomi e forestali
 0.0,3,LOMBARDIA,3222,Zootecnici
 0.0,3,LOMBARDIA,3223,Tecnici biochimici e professioni assimilate
 40.0,3,LOMBARDIA,3311,"Segretari amministrativi, archivisti e professioni assimilate"
 1690.0,3,LOMBARDIA,3312,Contabili e professioni assimilate
 0.0,3,LOMBARDIA,3313,Tecnici del trasferimento e del trattamento delle informazioni
 0.0,3,LOMBARDIA,3314,Corrispondenti in lingue estere e professioni assimilate
 400.0,3,LOMBARDIA,3315,Tecnici dell'organizzazione e della gestione dei fattori produttivi
 260.0,3,LOMBARDIA,3321,Tecnici della gestione finanziaria
 310.0,3,LOMBARDIA,3322,Tecnici del lavoro bancario
 120.0,3,LOMBARDIA,3323,Agenti assicurativi
 100.0,3,LOMBARDIA,3324,"Periti, valutatori di rischio, liquidatori e professioni assimilate"
 10.0,3,LOMBARDIA,3325,"Agenti borsa e cambio, tecnici intermed. titoli e profess. assimilate"
 40.0,3,LOMBARDIA,3326,Tecnici della locazione finanziaria e dei contratti di scambio
 70.0,3,LOMBARDIA,3331,Approvvigionatori e responsabili acquisti
 60.0,3,LOMBARDIA,3332,Responsabili di magazzino e della distribuzione interna
 2650.0,3,LOMBARDIA,3334,Tecnici della vendita e della distribuzione
 680.0,3,LOMBARDIA,3335,Tecnici del marketing
 80.0,3,LOMBARDIA,3336,Tecnici della pubblicità e delle pubbliche relazioni
 490.0,3,LOMBARDIA,3341,Spedizionieri e tecnici della distribuzione
 30.0,3,LOMBARDIA,3342,Agenti di commercio
 0.0,3,LOMBARDIA,3343,Agenti concessionari
 10.0,3,LOMBARDIA,3344,Agenti di pubblicità
 50.0,3,LOMBARDIA,3345,Agenti immobiliari
 330.0,3,LOMBARDIA,3346,Rappresentanti di commercio
 0.0,3,LOMBARDIA,3411,Tecnici delle attività ricettive e professioni assimilate
 0.0,3,LOMBARDIA,3412,"Tecnici dellâ€™organizzazione di fiere, convegni ed eventi culturali"
 10.0,3,LOMBARDIA,3413,Animatori turistici e professioni assimilate
 20.0,3,LOMBARDIA,3414,Agenti di viaggio
 0.0,3,LOMBARDIA,3415,Guide e accompagnatori specializzati
 30.0,3,LOMBARDIA,3421,Istruttori di guida
 360.0,3,LOMBARDIA,3422,Insegnanti nella formazione professionale
 0.0,3,LOMBARDIA,3423,Istruttori di tecniche in campo artistico
 10.0,3,LOMBARDIA,3424,Istruttori di discipline sportive non agonistiche
 0.0,3,LOMBARDIA,3426,Allenatori e tecnici di discipline sportive agonistiche
 20.0,3,LOMBARDIA,3427,Atleti
 0.0,3,LOMBARDIA,3431,"Annunciatori e presentatori radio, televisione e altri spettacoli"
 10.0,3,LOMBARDIA,3432,"Tecnici organiz. e produz. radiotelevisiva, cinematografica, teatrale"
 180.0,3,LOMBARDIA,3441,"Grafici, disegnatori e allestitori di scena"
 10.0,3,LOMBARDIA,3442,"Tecnici dei musei, delle biblioteche e professioni assimilate"
 0.0,3,LOMBARDIA,3444,Tecnici restauratori
 20.0,3,LOMBARDIA,3451,Assistenti sociali
 130.0,3,LOMBARDIA,3452,Tecnici del reinserimento e dell'integrazione sociale
 10.0,3,LOMBARDIA,3453,Tecnici dei servizi per l'impiego
 0.0,3,LOMBARDIA,3454,Tecnici dei servizi di sicurezza privati e professioni assimilate
 0.0,3,LOMBARDIA,3455,Tecnici delle attività religiose e di culto
 2610.0,3,LOMBARDIA,4111,Addetti a funzioni di segreteria
 3410.0,3,LOMBARDIA,4112,Addetti agli affari generali
 130.0,3,LOMBARDIA,4114,Addetti alla gestione del personale
 530.0,3,LOMBARDIA,4122,Addetti all'immissione dati
 0.0,3,LOMBARDIA,4123,Addetti macchine riproduzione e invio di materiali e documenti
 640.0,3,LOMBARDIA,4211,"Addetti sportelli assicurativi, bancari e altri intermed. finanziari"
 0.0,3,LOMBARDIA,4212,Addetti agli sportelli dei servizi postali
 70.0,3,LOMBARDIA,4213,Addetti sportelli esazione imposte e contributi e recupero crediti
 140.0,3,LOMBARDIA,4215,Addetti alla vendita di biglietti
 60.0,3,LOMBARDIA,4216,Addetti agli sportelli delle agenzie di viaggio
 790.0,3,LOMBARDIA,4221,Addetti accoglienza e informaz. nelle imprese e negli enti pubblici
 90.0,3,LOMBARDIA,4222,Addetti all'accoglienza nei servizi di alloggio e ristorazione
 110.0,3,LOMBARDIA,4223,Centralinisti
 340.0,3,LOMBARDIA,4224,Addetti all'informazione nei Call Center (senza funzioni di vendita)
 190.0,3,LOMBARDIA,4311,Addetti alla gestione degli acquisti
 1130.0,3,LOMBARDIA,4312,Addetti alla gestione dei magazzini e professioni assimilate
 250.0,3,LOMBARDIA,4313,Addetti alla gestione amministrativa dei trasporti merci
